actual_label,risk_probability,risk_score_0_100,predicted_label
0,0.0005339198150850597,0.05,0
0,0.003674426474568653,0.37,0
0,0.004552595115039199,0.46,0
0,0.0005539176374853195,0.06,0
0,0.0025374112420186302,0.25,0
0,0.0025108511138352513,0.25,0
0,0.008788819274128607,0.88,0
0,0.008237619761739347,0.82,0
0,0.01322380133744852,1.32,1
0,0.008788819274128607,0.88,0
0,0.0006955736467262711,0.07,0
0,0.0010322701632507953,0.1,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.00298866559756055,0.3,0
0,0.0005971161814767563,0.06,0
0,0.00278773477301054,0.28,0
0,0.0028376649334854944,0.28,0
0,0.00238985495252312,0.24,0
0,0.0022079543403148686,0.22,0
0,0.00036891572728728366,0.04,0
0,0.008788819274128607,0.88,0
0,0.0031768368801985466,0.32,0
0,0.0004944587482536779,0.05,0
0,0.002022808133959578,0.2,0
0,0.04218796706304023,4.22,1
0,0.008788819274128607,0.88,0
0,0.003906324458744919,0.39,0
0,0.04347540993829946,4.35,1
0,0.008212503896464008,0.82,0
0,0.006246503831275723,0.62,0
0,0.0006643616878255588,0.07,0
0,0.009778905445447947,0.98,0
0,0.00499808079913023,0.5,0
0,0.0004546781766568978,0.05,0
0,0.00044295621825235195,0.04,0
0,0.008212503896464008,0.82,0
0,0.006657884769137249,0.67,0
0,0.0027891615094161747,0.28,0
0,0.0003440327604262809,0.03,0
0,0.00013978835225793588,0.01,0
0,0.008237619761739347,0.82,0
0,0.003773079666751208,0.38,0
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.0007922005477782484,0.08,0
0,0.002998579118681204,0.3,0
0,0.008788819274128607,0.88,0
0,0.0001306024997401134,0.01,0
0,0.008788819274128607,0.88,0
0,0.0005945748008571259,0.06,0
0,0.009778905445447947,0.98,0
0,0.008788819274128607,0.88,0
0,0.008237619761739347,0.82,0
0,0.008788819274128607,0.88,0
0,0.0004900882392435084,0.05,0
0,0.0005857761691900167,0.06,0
0,0.008212503896464008,0.82,0
0,0.0008420549682739367,0.08,0
0,0.014004176531833543,1.4,1
0,0.00022059883149157033,0.02,0
0,0.00021509081368094104,0.02,0
0,0.0005444248212434147,0.05,0
0,0.009778905445447947,0.98,0
0,0.031593586950075504,3.16,1
0,0.008788819274128607,0.88,0
0,0.00020362409311462545,0.02,0
0,0.008788819274128607,0.88,0
0,0.0025226641455938,0.25,0
0,0.0025120568441746845,0.25,0
0,0.008788819274128607,0.88,0
0,0.0007654926754528838,0.08,0
0,0.008788819274128607,0.88,0
0,0.0005993105733809242,0.06,0
0,0.001235166159549792,0.12,0
0,0.000982022766411565,0.1,0
0,0.0008780940448454416,0.09,0
0,0.004897035928729802,0.49,0
0,0.0012634402245700323,0.13,0
0,0.008788819274128607,0.88,0
0,0.009778905445447947,0.98,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.009778905445447947,0.98,0
0,0.0006055204541932474,0.06,0
0,0.0007456363986580725,0.07,0
0,0.008212503896464008,0.82,0
0,0.005168393920104971,0.52,0
0,0.001039437723060563,0.1,0
0,0.0014495144869756539,0.14,0
0,0.00023401788397071566,0.02,0
0,0.003098224740482777,0.31,0
0,0.0030258719125194782,0.3,0
0,0.0004952097110837118,0.05,0
0,0.00027437307177587204,0.03,0
0,0.008788819274128607,0.88,0
0,0.010147676789520253,1.01,1
0,0.00046588613919288063,0.05,0
0,0.0004953445032642679,0.05,0
0,0.008788819274128607,0.88,0
0,0.00017953668192512357,0.02,0
0,0.0037856780822786737,0.38,0
0,0.008788819274128607,0.88,0
0,0.005576271783449756,0.56,0
0,0.0008161440098106921,0.08,0
0,0.0045019549104104795,0.45,0
0,0.0005961633065104643,0.06,0
0,0.0036729106772215195,0.37,0
0,0.0019840029797054044,0.2,0
0,0.008788819274128607,0.88,0
0,0.008321552696543418,0.83,0
0,0.001639202809930844,0.16,0
0,0.004410724780450834,0.44,0
0,0.009778905445447947,0.98,0
0,0.0008492213463129962,0.08,0
0,0.0030591250567154823,0.31,0
0,0.008788819274128607,0.88,0
0,0.0013003143907925475,0.13,0
0,0.008788819274128607,0.88,0
0,0.0013704419062667596,0.14,0
0,0.0013966638903952183,0.14,0
0,0.009778905445447947,0.98,0
0,0.0006774811823192216,0.07,0
0,0.008237619761739347,0.82,0
0,0.008788819274128607,0.88,0
0,0.007193160077359714,0.72,0
0,0.008788819274128607,0.88,0
0,0.009778905445447947,0.98,0
0,0.00031035910709993554,0.03,0
0,0.008212503896464008,0.82,0
0,0.002405775055763118,0.24,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.00015357909555596298,0.02,0
0,0.002075548819319455,0.21,0
0,0.003176029982014905,0.32,0
0,0.008267429940381094,0.83,0
0,0.008267429940381094,0.83,0
0,0.008788819274128607,0.88,0
0,0.008237619761739347,0.82,0
0,0.00024144979893583247,0.02,0
0,0.00034643116153268167,0.03,0
0,0.008237619761739347,0.82,0
0,0.003140568908027062,0.31,0
0,0.008262807461241937,0.83,0
0,0.0052886343197026614,0.53,0
0,0.0002268709814820878,0.02,0
0,0.009778905445447947,0.98,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.0007862173559825686,0.08,0
0,0.009778905445447947,0.98,0
0,0.02746233260137712,2.75,1
0,0.008237619761739347,0.82,0
0,0.008788819274128607,0.88,0
0,0.00035216651344070445,0.04,0
0,0.005854495601119769,0.59,0
0,0.00023109228711887345,0.02,0
0,0.008788819274128607,0.88,0
0,0.008237619761739347,0.82,0
0,0.009778905445447947,0.98,0
0,0.008267429940381094,0.83,0
0,0.025403392129271278,2.54,1
0,0.009778905445447947,0.98,0
0,0.008237619761739347,0.82,0
0,0.005030309087255738,0.5,0
0,0.0005655150996793785,0.06,0
0,0.008237619761739347,0.82,0
0,0.0014938237974479456,0.15,0
0,0.0002935189438022805,0.03,0
0,0.0007051016231890996,0.07,0
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.00029366363416701697,0.03,0
0,0.008788819274128607,0.88,0
0,0.00015641857836559366,0.02,0
0,0.000456826421529742,0.05,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.0008542472721309916,0.09,0
0,0.00028660626209826547,0.03,0
0,0.0001688504966924341,0.02,0
0,0.008267429940381094,0.83,0
0,0.008212503896464008,0.82,0
0,0.003653402392603001,0.37,0
0,0.0007684244955691376,0.08,0
0,0.009778905445447947,0.98,0
0,0.0011084054981544665,0.11,0
0,0.009778905445447947,0.98,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.12205490674813774,12.21,1
0,0.008237619761739347,0.82,0
0,0.0030911547997299295,0.31,0
0,0.008267429940381094,0.83,0
0,0.0036784978423022256,0.37,0
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.0811587232354014,8.12,1
0,0.008237619761739347,0.82,0
0,0.008212503896464008,0.82,0
0,0.0008370056029399307,0.08,0
0,0.0012605979000973086,0.13,0
0,0.009778905445447947,0.98,0
0,0.0006351719577897011,0.06,0
0,0.0004485392839729922,0.04,0
0,0.0002781067456559337,0.03,0
0,0.008788819274128607,0.88,0
0,0.0034119160175959495,0.34,0
0,0.0034635893617739415,0.35,0
0,0.0008159611300022994,0.08,0
0,0.018393248119160113,1.84,1
0,0.0006522629332194406,0.07,0
0,0.002911278392142544,0.29,0
0,0.0012118374118404976,0.12,0
0,0.008788819274128607,0.88,0
0,0.00031155772410837413,0.03,0
0,0.008788819274128607,0.88,0
0,0.009778905445447947,0.98,0
0,0.0007225531391826141,0.07,0
0,0.0025120568441746845,0.25,0
0,0.00039700497028065444,0.04,0
0,0.0037499092717303106,0.37,0
0,0.008237619761739347,0.82,0
0,0.0008070453233100292,0.08,0
0,0.009778905445447947,0.98,0
0,0.0025922860078664484,0.26,0
0,0.0029026820554862334,0.29,0
0,0.008212503896464008,0.82,0
0,0.00027225453304349,0.03,0
0,0.0004536229896769799,0.05,0
0,0.020740525192023775,2.07,1
0,0.008237619761739347,0.82,0
0,0.009778905445447947,0.98,0
0,0.00026443806683711845,0.03,0
0,0.0038176550202730806,0.38,0
0,0.0011117314292588738,0.11,0
0,0.008212503896464008,0.82,0
0,0.0006539004938580485,0.07,0
0,0.010842536886047995,1.08,1
0,0.0008944519480145197,0.09,0
0,0.009778905445447947,0.98,0
0,0.0008718663878410421,0.09,0
0,0.008788819274128607,0.88,0
0,0.00017005628810795072,0.02,0
0,0.008267429940381094,0.83,0
0,0.008237619761739347,0.82,0
0,0.008212503896464008,0.82,0
0,0.008212503896464008,0.82,0
0,0.0009908617322425645,0.1,0
0,0.000539144200337113,0.05,0
0,0.0006802892826362266,0.07,0
0,0.03149244510274661,3.15,1
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.0015932007575254492,0.16,0
0,0.00015509164003603074,0.02,0
0,0.008267429940381094,0.83,0
0,0.0032637352655873367,0.33,0
0,0.006526299355747583,0.65,0
0,0.008237619761739347,0.82,0
0,0.003392669500513431,0.34,0
0,0.0002966100938366392,0.03,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.00021610817060261722,0.02,0
0,0.008788819274128607,0.88,0
0,0.002514085074747831,0.25,0
0,0.008267429940381094,0.83,0
0,0.007389170617281288,0.74,0
0,0.008212503896464008,0.82,0
0,0.004090103514731503,0.41,0
0,0.008237619761739347,0.82,0
0,0.008788819274128607,0.88,0
0,0.044483315069029875,4.45,1
0,0.0027877507899012255,0.28,0
0,0.011671787722027756,1.17,1
0,0.0006730155653618685,0.07,0
0,0.008788819274128607,0.88,0
0,0.003798155842685971,0.38,0
0,0.0012194989063193152,0.12,0
0,0.00033010952925021986,0.03,0
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.0026861582934640514,0.27,0
0,0.008267429940381094,0.83,0
0,0.008212503896464008,0.82,0
0,0.009778905445447947,0.98,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.004630701713026409,0.46,0
0,0.0012467206881960412,0.12,0
0,0.0004559302844414422,0.05,0
0,0.003125373737917316,0.31,0
0,0.0032900219127271085,0.33,0
0,0.00020349484045914664,0.02,0
0,0.0024483668186036935,0.24,0
0,0.008212503896464008,0.82,0
0,0.004005869016514612,0.4,0
0,0.008267429940381094,0.83,0
0,0.05776874399667816,5.78,1
0,0.00026134748250402436,0.03,0
0,0.024761477660870505,2.48,1
0,0.013221251929996769,1.32,1
0,0.008212503896464008,0.82,0
0,0.009778905445447947,0.98,0
0,0.00010946812410151489,0.01,0
0,0.00459569913993303,0.46,0
0,0.0074490071203615095,0.74,0
0,0.008788819274128607,0.88,0
0,0.006650441492674071,0.67,0
0,0.000729552323326056,0.07,0
0,0.00017433133878258194,0.02,0
0,0.003768236232098236,0.38,0
0,0.008788819274128607,0.88,0
0,0.0035861669129343843,0.36,0
0,0.0028482212604445376,0.28,0
0,0.00021643775638902608,0.02,0
0,0.009778905445447947,0.98,0
0,0.0031189693483939496,0.31,0
0,0.0026107108791904943,0.26,0
0,0.0006771940363945919,0.07,0
0,0.0005889578865856825,0.06,0
0,0.008212503896464008,0.82,0
0,0.014412305439696982,1.44,1
0,0.012112796799638482,1.21,1
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.00012019878076193911,0.01,0
0,0.008788819274128607,0.88,0
0,0.0016726365199128716,0.17,0
0,0.005128262836903658,0.51,0
0,0.0003631496765367346,0.04,0
0,0.0025120568441746845,0.25,0
0,0.004561852103240686,0.46,0
0,0.0024500750515449986,0.25,0
0,0.0008388841051657503,0.08,0
0,0.0007259107331434707,0.07,0
0,0.008788819274128607,0.88,0
0,0.0019323546403899959,0.19,0
0,0.0023066739859475345,0.23,0
0,0.008267429940381094,0.83,0
0,0.0006810881382440451,0.07,0
0,0.008237619761739347,0.82,0
0,0.0035646396778954282,0.36,0
0,0.000815165397265065,0.08,0
0,0.008267429940381094,0.83,0
0,0.00661929362112991,0.66,0
0,0.008212503896464008,0.82,0
0,0.0004308581582146746,0.04,0
0,0.001094616333998254,0.11,0
0,0.0066967998978841635,0.67,0
0,0.008788819274128607,0.88,0
0,0.00014462505748541856,0.01,0
0,0.003991377676520302,0.4,0
0,0.008788819274128607,0.88,0
0,0.0018260814586927286,0.18,0
0,0.0032125085603518055,0.32,0
0,0.008788819274128607,0.88,0
0,0.03043272909680785,3.04,1
0,0.0006592222602318516,0.07,0
0,0.002805899450180113,0.28,0
0,0.003447428323952678,0.34,0
0,0.008212503896464008,0.82,0
0,0.009778905445447947,0.98,0
0,0.026188801448775674,2.62,1
0,0.009778905445447947,0.98,0
0,0.004961072653478937,0.5,0
0,0.0003428490326251286,0.03,0
0,0.008212503896464008,0.82,0
0,0.0036905327823844483,0.37,0
0,0.008212503896464008,0.82,0
0,0.0020189316626263065,0.2,0
0,0.012771376865412517,1.28,1
0,0.008212503896464008,0.82,0
0,0.0049341918294237425,0.49,0
0,0.00016794690066953714,0.02,0
0,0.00023154562529484996,0.02,0
0,0.00420191719263235,0.42,0
0,0.0009184638891527418,0.09,0
0,0.008788819274128607,0.88,0
0,0.00016448184939356865,0.02,0
0,0.0008558961498697074,0.09,0
0,0.0007585298473894377,0.08,0
0,0.005622127593416182,0.56,0
0,0.0013741912583876588,0.14,0
0,0.008788819274128607,0.88,0
0,0.00392098864200653,0.39,0
0,0.0011034826631177498,0.11,0
0,0.0006742176784014514,0.07,0
0,0.009778905445447947,0.98,0
0,0.008237619761739347,0.82,0
0,0.0030119783757866963,0.3,0
0,0.0007616080987154888,0.08,0
0,0.009778905445447947,0.98,0
0,0.004669882498266671,0.47,0
0,0.006334030071694197,0.63,0
0,0.008788819274128607,0.88,0
0,0.00039687043655067415,0.04,0
0,0.008212503896464008,0.82,0
0,0.009778905445447947,0.98,0
0,0.008212503896464008,0.82,0
0,0.008212503896464008,0.82,0
0,0.0004432288558255114,0.04,0
0,0.029816523143391425,2.98,1
0,0.0017061484813018603,0.17,0
0,0.000862768523455119,0.09,0
0,0.0001696376938306954,0.02,0
0,0.00011486231647935647,0.01,0
0,0.008788819274128607,0.88,0
0,0.0010623569333862877,0.11,0
0,0.0005757000545138281,0.06,0
0,0.008911095025965099,0.89,0
0,0.008788819274128607,0.88,0
0,0.008267429940381094,0.83,0
0,0.0035883785927824058,0.36,0
0,0.005487086725283958,0.55,0
0,0.0006204074954103605,0.06,0
0,0.00395836467633431,0.4,0
0,0.009778905445447947,0.98,0
0,0.00597488603460324,0.6,0
0,0.004239114857822335,0.42,0
0,0.006077065254008859,0.61,0
0,0.00019967831030983995,0.02,0
0,0.0004042039012916347,0.04,0
0,0.009752645312690062,0.98,0
0,0.0023678346270081126,0.24,0
0,0.0005460789363878693,0.05,0
0,0.0005633534573773931,0.06,0
0,0.000327012664628252,0.03,0
0,0.008267429940381094,0.83,0
0,0.00039280601471933257,0.04,0
0,0.00017811463594931661,0.02,0
0,0.006227300368016272,0.62,0
0,0.003601674359010892,0.36,0
0,0.009778905445447947,0.98,0
0,0.0033026444645564905,0.33,0
0,0.00022113675593458514,0.02,0
0,0.0003282959902563937,0.03,0
0,0.008788819274128607,0.88,0
0,0.008267429940381094,0.83,0
0,0.003456237716332139,0.35,0
0,0.0009122403709207801,0.09,0
0,0.008788819274128607,0.88,0
0,0.007150618401161527,0.72,0
0,0.008212503896464008,0.82,0
0,0.004845470133463557,0.48,0
0,0.0029766955601200364,0.3,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.0058582479364558205,0.59,0
0,0.008267429940381094,0.83,0
0,0.008212503896464008,0.82,0
0,0.004915740391768054,0.49,0
0,0.008267429940381094,0.83,0
0,0.008212503896464008,0.82,0
0,0.0067758443606539655,0.68,0
0,0.00012291824344928622,0.01,0
0,0.008788819274128607,0.88,0
0,0.0021037378934982056,0.21,0
0,0.009778905445447947,0.98,0
0,0.008237619761739347,0.82,0
0,0.008788819274128607,0.88,0
0,0.0009510037647435889,0.1,0
0,0.00029265108102590945,0.03,0
0,0.012587213276994512,1.26,1
0,0.0025987304842112367,0.26,0
0,0.008788819274128607,0.88,0
0,0.009778905445447947,0.98,0
0,0.0028243908429883566,0.28,0
0,0.018393248119160113,1.84,1
0,0.0028936836404838745,0.29,0
0,0.009778905445447947,0.98,0
0,0.006708044986350396,0.67,0
0,0.009778905445447947,0.98,0
0,0.008788819274128607,0.88,0
0,0.0010634103645061584,0.11,0
0,0.009943527125211953,0.99,0
0,0.0004012646041458626,0.04,0
0,0.00044810431234725576,0.04,0
0,0.0004191496994284784,0.04,0
0,0.009778905445447947,0.98,0
0,0.008788819274128607,0.88,0
0,0.001508383038341364,0.15,0
0,0.006343668984187855,0.63,0
0,0.00021174982349811582,0.02,0
0,0.000632142855166022,0.06,0
0,0.0005638485762939407,0.06,0
0,0.0005450864323862841,0.05,0
0,0.0032304672098461495,0.32,0
0,0.008212503896464008,0.82,0
0,0.013930739806942437,1.39,1
0,0.0007571159943483687,0.08,0
0,0.0005310314527280708,0.05,0
0,0.0003367781416863915,0.03,0
0,0.008212503896464008,0.82,0
0,0.0050226539305436345,0.5,0
0,0.008212503896464008,0.82,0
0,0.008267429940381094,0.83,0
0,0.008212503896464008,0.82,0
0,0.008212503896464008,0.82,0
0,0.008788819274128607,0.88,0
0,0.0004199975750910986,0.04,0
0,9.85596190708488e-05,0.01,0
0,0.0027414196093347824,0.27,0
0,0.009028528273173925,0.9,0
0,0.0031973897351524985,0.32,0
0,0.008267429940381094,0.83,0
0,0.008267429940381094,0.83,0
0,0.008212503896464008,0.82,0
0,0.00456721096031762,0.46,0
0,0.008788819274128607,0.88,0
0,0.0025191288474419836,0.25,0
0,0.008788819274128607,0.88,0
0,0.004717604389185349,0.47,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.009778905445447947,0.98,0
0,0.0027705873421245857,0.28,0
0,0.0008329198976344896,0.08,0
0,0.008267429940381094,0.83,0
0,0.008267429940381094,0.83,0
0,0.0004903172909511331,0.05,0
0,0.0014185475532872294,0.14,0
0,0.008788819274128607,0.88,0
0,9.746936973807217e-05,0.01,0
0,0.008212503896464008,0.82,0
0,0.002670070253825696,0.27,0
0,0.0005322388020732283,0.05,0
0,0.008267429940381094,0.83,0
0,0.0004989807160052076,0.05,0
0,0.0011379110681451307,0.11,0
0,0.004165573967690301,0.42,0
0,0.0026861582934640514,0.27,0
0,0.000123667798635309,0.01,0
0,0.008788819274128607,0.88,0
0,0.04323493341566346,4.32,1
0,0.004290908786084101,0.43,0
0,0.008267429940381094,0.83,0
0,0.008788819274128607,0.88,0
0,0.000844392240193608,0.08,0
0,0.0009272239311430312,0.09,0
0,0.004117656479123365,0.41,0
0,0.008212503896464008,0.82,0
0,0.00026715182540396727,0.03,0
0,0.008212503896464008,0.82,0
0,0.0006187646472075437,0.06,0
0,0.004537457064623037,0.45,0
0,0.005689711088353638,0.57,0
0,0.0005438529285090361,0.05,0
0,0.008212503896464008,0.82,0
0,0.0030327553910447095,0.3,0
0,0.008788819274128607,0.88,0
0,0.0001710092986253679,0.02,0
0,0.008237619761739347,0.82,0
0,0.008267429940381094,0.83,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.0006333992716579905,0.06,0
0,0.008788819274128607,0.88,0
0,0.001937237832152166,0.19,0
0,0.0004994440082453902,0.05,0
0,0.008212503896464008,0.82,0
0,0.003228351639745397,0.32,0
0,0.009778905445447947,0.98,0
0,0.0070142772344129745,0.7,0
0,0.0034133899937771315,0.34,0
0,0.008654610606185893,0.87,0
0,0.016537395436230673,1.65,1
0,0.0028194404195131394,0.28,0
0,0.032328175549011594,3.23,1
0,0.04368396996263544,4.37,1
0,0.0009733575222665972,0.1,0
0,0.013117526227500674,1.31,1
0,0.02351351146378469,2.35,1
0,0.015765031476896094,1.58,1
0,0.0006113678792075225,0.06,0
0,0.008788819274128607,0.88,0
0,0.00038065284232412103,0.04,0
0,0.008788819274128607,0.88,0
0,0.0004080428189769571,0.04,0
0,0.0006715719038614872,0.07,0
0,0.0043006901707057545,0.43,0
0,0.03539181651317955,3.54,1
0,0.00035454469623656144,0.04,0
0,0.003514292565128965,0.35,0
0,0.008807140428528868,0.88,0
0,0.0011326111027934321,0.11,0
0,0.008377635812628697,0.84,0
0,0.008788819274128607,0.88,0
0,0.0004788576662480912,0.05,0
0,0.00014314955189742047,0.01,0
0,0.011488549971436928,1.15,1
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.009778905445447947,0.98,0
0,0.04551011141872523,4.55,1
0,0.04093686660797546,4.09,1
0,0.0036884560950508944,0.37,0
0,0.00029478414009941447,0.03,0
0,0.0014355165357394994,0.14,0
0,0.004244290811469777,0.42,0
0,0.0022413771822210344,0.22,0
0,0.0063476692593115724,0.63,0
0,0.008788819274128607,0.88,0
0,0.0032560544315164723,0.33,0
0,0.0003072555874035852,0.03,0
0,0.008212503896464008,0.82,0
0,0.0008159124589790781,0.08,0
0,0.0006642231010279281,0.07,0
0,0.001396903530939031,0.14,0
0,0.000705927144667284,0.07,0
0,0.004955231585412458,0.5,0
0,0.0008617114708487388,0.09,0
0,0.009778905445447947,0.98,0
0,0.0009299274536314747,0.09,0
0,0.0020304714322697645,0.2,0
0,0.004274341311888302,0.43,0
0,0.008212503896464008,0.82,0
0,0.0012556706482381062,0.13,0
0,0.0066499138624108636,0.66,0
0,0.008788819274128607,0.88,0
0,0.00016435355323844865,0.02,0
0,0.008788819274128607,0.88,0
0,0.007300535248491204,0.73,0
0,0.008212503896464008,0.82,0
0,0.008237619761739347,0.82,0
0,0.00026320938792330235,0.03,0
0,0.000595643266355488,0.06,0
0,0.014412305439696982,1.44,1
0,0.009778905445447947,0.98,0
0,0.00044449016205221574,0.04,0
0,0.008212503896464008,0.82,0
0,0.008267429940381094,0.83,0
0,0.0003897660409251737,0.04,0
0,0.004638619977905635,0.46,0
0,0.0005506743442134989,0.06,0
0,0.0005744799051101174,0.06,0
0,0.003565644187265537,0.36,0
0,0.0029534972289337793,0.3,0
0,0.0006720039031955608,0.07,0
0,0.000976036936761627,0.1,0
0,0.0006998593468554713,0.07,0
0,0.0005878190489565921,0.06,0
0,0.000906569797046526,0.09,0
0,0.00032797265408065015,0.03,0
0,0.002924491180538009,0.29,0
0,0.0018977422123514136,0.19,0
0,0.00040164294914455577,0.04,0
0,0.0004399809898323817,0.04,0
0,0.000587470841951356,0.06,0
0,0.000579362327877702,0.06,0
0,0.0004516375880769378,0.05,0
0,0.007092148124765594,0.71,0
0,0.032794259984288476,3.28,1
0,0.028433773968378366,2.84,1
0,0.00022760637127967418,0.02,0
0,0.00045292362043718913,0.05,0
0,0.008788819274128607,0.88,0
0,0.000863341154287057,0.09,0
0,0.020986325738351304,2.1,1
0,0.0036700558224093366,0.37,0
0,0.0006878619883125075,0.07,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.00012346637131150232,0.01,0
0,0.0026944350512044237,0.27,0
0,0.008788819274128607,0.88,0
0,0.0008056594515656722,0.08,0
0,0.0003418788892916096,0.03,0
0,0.008212503896464008,0.82,0
0,0.002255257176126173,0.23,0
0,0.008212503896464008,0.82,0
0,0.0004228437288149037,0.04,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.0005255373240217814,0.05,0
0,0.0009014613336790757,0.09,0
0,0.0005758556079292068,0.06,0
0,0.006225226418150609,0.62,0
0,0.008267429940381094,0.83,0
0,0.0005663639120893799,0.06,0
0,0.0036241187251217326,0.36,0
0,0.0005022119588527964,0.05,0
0,0.008356718041798335,0.84,0
0,0.0032418909873358948,0.32,0
0,0.008212503896464008,0.82,0
0,0.009778905445447947,0.98,0
0,0.008237619761739347,0.82,0
0,0.00020889104627573138,0.02,0
0,0.008788819274128607,0.88,0
0,0.0009296346442237285,0.09,0
0,0.00365480697291457,0.37,0
0,0.002545867370348902,0.25,0
0,0.0007763525674650137,0.08,0
0,0.003013951054613842,0.3,0
0,0.008212503896464008,0.82,0
0,0.0006784099006546564,0.07,0
0,0.0055301459591607,0.55,0
0,0.008788819274128607,0.88,0
0,0.0016554525828843434,0.17,0
0,0.003378538981030383,0.34,0
0,0.0030132263282907374,0.3,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.0007716486916413435,0.08,0
0,0.008788819274128607,0.88,0
0,0.00045202162931762567,0.05,0
0,0.002710480599330566,0.27,0
0,0.002191846196232614,0.22,0
0,0.00020976602780221144,0.02,0
0,0.005304639659047831,0.53,0
0,0.007080459771216474,0.71,0
0,0.008788819274128607,0.88,0
0,0.008212503896464008,0.82,0
0,0.00459569913993303,0.46,0
0,0.008788819274128607,0.88,0
0,0.0019580359478193502,0.2,0
0,0.0028551402532493394,0.29,0
0,0.00036351689301309585,0.04,0
0,0.006478459899711415,0.65,0
0,0.01233356764880946,1.23,1
0,0.0028158775601026314,0.28,0
0,0.0006373963175200033,0.06,0
0,0.008212503896464008,0.82,0
0,0.0008539843554342839,0.09,0
0,0.008788819274128607,0.88,0
0,0.002559693683511817,0.26,0
0,0.002561967151739239,0.26,0
0,0.006359440435039596,0.64,0
0,0.0002792944913833895,0.03,0
0,0.008267429940381094,0.83,0
0,0.026878063284782094,2.69,1
0,0.009689345086929086,0.97,0
0,0.002385155249653617,0.24,0
0,0.0028478099743605733,0.28,0
0,0.008788819274128607,0.88,0
0,0.0009409385469369988,0.09,0
0,0.008788819274128607,0.88,0
0,0.00016290752203414327,0.02,0
0,0.00025775342033552956,0.03,0
0,0.0006492682192143526,0.06,0
0,0.00016906421468947274,0.02,0
0,0.005571536282128452,0.56,0
0,0.009778905445447947,0.98,0
0,0.00033172442337171083,0.03,0
0,0.002727908661352698,0.27,0
0,0.0008691488600041442,0.09,0
0,0.008788819274128607,0.88,0
0,0.002201856613510384,0.22,0
0,0.004327363986058485,0.43,0
0,0.0001353843989156577,0.01,0
0,0.0005650584080963035,0.06,0
0,0.008788819274128607,0.88,0
0,0.004460222448710966,0.45,0
0,0.009778905445447947,0.98,0
0,0.008237619761739347,0.82,0
0,0.008601082784270892,0.86,0
0,0.008212503896464008,0.82,0
0,0.0038229347810908258,0.38,0
0,0.0002668076532043709,0.03,0
0,0.003098224740482777,0.31,0
0,0.0007280027864712478,0.07,0
0,0.00014462377577394546,0.01,0
0,0.0005959891970627106,0.06,0
0,0.00040256515119219247,0.04,0
0,0.0001911894715226004,0.02,0
0,0.0007811400967932027,0.08,0
0,0.008788819274128607,0.88,0
0,0.0015516551651300983,0.16,0
0,0.0002011903385157448,0.02,0
0,0.0005486125295311949,0.05,0
0,0.009778905445447947,0.98,0
0,0.0008642274883266918,0.09,0
0,0.008212503896464008,0.82,0
0,0.008212503896464008,0.82,0
0,0.0008001988982332264,0.08,0
0,0.0013261804249397068,0.13,0
0,0.0009403012265493064,0.09,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.00039510067506396654,0.04,0
0,0.005282821702367227,0.53,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
0,0.00041696747035117806,0.04,0
0,0.018393248119160113,1.84,1
0,0.002866182665789487,0.29,0
0,0.008788819274128607,0.88,0
0,0.0004548772470813327,0.05,0
0,0.0005135600514818347,0.05,0
0,0.000756772346701431,0.08,0
0,0.0013902218914749727,0.14,0
0,0.008788819274128607,0.88,0
0,0.008788819274128607,0.88,0
